timestamp,ax_g,ay_g,az_g,metric_raw,metric_lpf,jerk_gps,rms_g
2025-09-13 16:10:43.700,0.02282,0.02869,1.01285,1.01351,1.00645,0.36326,0.00784
2025-09-13 16:10:43.708,0.01583,0.05414,1.00070,1.00229,1.00520,0.14975,0.00607
2025-09-13 16:10:43.716,0.00979,-0.04689,1.00638,1.00751,1.00590,0.08330,0.00617
2025-09-13 16:10:43.725,-0.04430,-0.02440,1.00826,1.00953,1.00699,0.13092,0.00548
2025-09-13 16:10:43.733,0.03201,0.00287,1.01843,1.01894,1.01057,0.43032,0.00587
2025-09-13 16:10:43.741,-0.00329,0.03002,0.99877,0.99923,1.00717,0.40838,0.00633
2025-09-13 16:10:43.749,0.00713,-0.01300,1.01907,1.01918,1.01077,0.43240,0.00702
2025-09-13 16:10:43.758,-0.01009,-0.00171,0.99248,0.99253,1.00530,0.65673,0.00724
2025-09-13 16:10:43.767,-0.02917,-0.01628,0.99659,0.99715,1.00285,0.29335,0.00721
2025-09-13 16:10:43.775,-0.02601,-0.02472,1.03426,1.03488,1.01246,1.15290,0.00804
2025-09-13 16:10:43.783,-0.01224,0.00687,0.99732,0.99742,1.00795,0.54139,0.00828
2025-09-13 16:10:43.792,0.01722,-0.01390,1.03742,1.03766,1.01686,1.06946,0.00982
2025-09-13 16:10:43.800,0.02063,-0.01196,1.04865,1.04893,1.02648,1.15423,0.01299
2025-09-13 16:10:43.808,0.01242,0.01020,0.99235,0.99248,1.01628,1.22389,0.01363
2025-09-13 16:10:43.816,-0.02214,0.01715,0.98285,0.98325,1.00637,1.18928,0.01359
2025-09-13 16:10:43.825,-0.01161,-0.01195,1.02452,1.02465,1.01186,0.65819,0.01369
2025-09-13 16:10:43.834,-0.00475,0.01246,1.01361,1.01370,1.01241,0.06637,0.01419
2025-09-13 16:10:43.842,-0.02700,0.00994,0.99814,0.99855,1.00825,0.49879,0.01442
2025-09-13 16:10:43.850,0.00697,0.01007,0.98951,0.98959,1.00265,0.67199,0.01384
2025-09-13 16:10:43.858,0.02722,-0.00933,0.98442,0.98484,0.99731,0.64112,0.01362
2025-09-13 16:10:43.866,0.00965,-0.01080,0.98588,0.98599,0.99391,0.40758,0.01257
2025-09-13 16:10:43.875,-0.02574,-0.01710,1.01185,1.01232,0.99944,0.66277,0.00894
2025-09-13 16:10:43.883,-0.01819,-0.00355,1.01003,1.01020,1.00267,0.38752,0.00717
2025-09-13 16:10:43.892,0.00300,-0.01190,0.99855,0.99863,1.00146,0.14534,0.00686
2025-09-13 16:10:43.900,0.02297,0.03370,0.99373,0.99457,0.99939,0.24798,0.00561
2025-09-13 16:10:43.909,0.01785,0.00547,0.98839,0.98857,0.99614,0.38945,0.00400
2025-09-13 16:10:43.917,0.00330,0.02803,0.98552,0.98593,0.99308,0.36775,0.00371
2025-09-13 16:10:43.925,-0.01182,0.05250,1.01636,1.01778,1.00049,0.88926,0.00361
2025-09-13 16:10:43.933,-0.02602,-0.00579,0.99001,0.99037,0.99745,0.36426,0.00360
2025-09-13 16:10:43.942,0.00044,0.00578,0.99577,0.99579,0.99695,0.05994,0.00314
2025-09-13 16:10:43.950,0.00950,-0.00083,1.01275,1.01279,1.00171,0.57012,0.00318
2025-09-13 16:10:43.958,-0.00491,-0.00203,0.99250,0.99252,0.99895,0.33077,0.00308
2025-09-13 16:10:43.966,0.01676,-0.01739,1.01785,1.01814,1.00471,0.69076,0.00342
2025-09-13 16:10:43.975,0.00884,0.01445,1.01787,1.01801,1.00870,0.47913,0.00448
2025-09-13 16:10:43.984,-0.00976,-0.01121,1.00004,1.00015,1.00613,0.30767,0.00475
2025-09-13 16:10:43.992,-0.01697,0.00458,1.03275,1.03289,1.01416,0.96339,0.00629
2025-09-13 16:10:44.000,0.00088,0.01773,0.99726,0.99742,1.00914,0.60279,0.00699
2025-09-13 16:10:44.008,-0.00626,-0.02179,0.98811,0.98837,1.00291,0.74776,0.00700
2025-09-13 16:10:44.017,0.04653,0.02593,0.99684,0.99826,1.00151,0.16729,0.00695
2025-09-13 16:10:44.025,0.01555,0.02060,1.01801,1.01834,1.00656,0.60576,0.00726
2025-09-13 16:10:44.034,-0.01193,-0.01210,0.96990,0.97005,0.99561,1.31436,0.00740
2025-09-13 16:10:44.042,0.00887,-0.00643,0.98371,0.98377,0.99206,0.42624,0.00770
2025-09-13 16:10:44.050,-0.00540,-0.03125,1.02222,1.02271,1.00125,1.10361,0.00715
2025-09-13 16:10:44.058,-0.00831,0.00293,1.02694,1.02698,1.00897,0.92625,0.00747
2025-09-13 16:10:44.067,0.00971,-0.01227,0.99290,0.99303,1.00419,0.57401,0.00596
2025-09-13 16:10:44.075,0.01484,-0.00635,1.02462,1.02475,1.01036,0.74009,0.00617
2025-09-13 16:10:44.083,0.00351,-0.02811,1.01003,1.01043,1.01038,0.00251,0.00701
2025-09-13 16:10:44.092,0.02043,0.01250,1.00598,1.00627,1.00914,0.14799,0.00763
2025-09-13 16:10:44.100,0.01644,-0.03786,0.97060,0.97148,0.99785,1.35586,0.00734
2025-09-13 16:10:44.108,0.01588,-0.01030,1.02346,1.02364,1.00558,0.92847,0.00743
2025-09-13 16:10:44.117,0.03143,-0.01319,1.01411,1.01469,1.00831,0.32775,0.00748
2025-09-13 16:10:44.125,-0.00402,0.01817,1.04033,1.04049,1.01797,1.15846,0.00957
2025-09-13 16:10:44.133,-0.00573,0.02750,1.01688,1.01726,1.01776,0.02531,0.01085
2025-09-13 16:10:44.142,-0.05884,0.02151,1.00546,1.00741,1.01465,0.37238,0.01181
2025-09-13 16:10:44.150,-0.01558,0.01818,0.95016,0.95046,0.99539,2.31100,0.01140
2025-09-13 16:10:44.158,-0.03781,0.01961,1.01701,1.01791,1.00215,0.81037,0.01089
2025-09-13 16:10:44.166,0.02045,0.01170,1.00703,1.00730,1.00369,0.18561,0.01053
2025-09-13 16:10:44.175,-0.03970,0.00639,1.00737,1.00817,1.00504,0.16124,0.01064
2025-09-13 16:10:44.184,-0.00062,0.03255,0.99166,0.99220,1.00119,0.46225,0.01048
2025-09-13 16:10:44.192,0.01744,0.01083,1.01777,1.01798,1.00622,0.60458,0.01032
2025-09-13 16:10:44.200,-0.01060,-0.02956,0.98919,0.98968,1.00126,0.59547,0.00841
2025-09-13 16:10:44.209,0.00036,-0.01085,1.00768,1.00773,1.00320,0.23299,0.00607
2025-09-13 16:10:44.216,0.01805,-0.00554,0.99805,0.99823,1.00171,0.17914,0.00365
2025-09-13 16:10:44.224,0.01749,-0.03367,0.99149,0.99222,0.99886,0.34176,0.00333
2025-09-13 16:10:44.233,0.02415,-0.00454,1.00106,1.00136,0.99961,0.09002,0.00326
2025-09-13 16:10:44.242,0.01561,0.00024,1.03648,1.03660,1.01071,1.33144,0.00467
2025-09-13 16:10:44.250,-0.01034,-0.02870,1.00500,1.00546,1.00914,0.18880,0.00532
2025-09-13 16:10:44.258,0.01623,-0.01297,0.96952,0.96974,0.99732,1.41810,0.00538
2025-09-13 16:10:44.267,0.00156,0.00033,1.01008,1.01008,1.00115,0.45942,0.00498
2025-09-13 16:10:44.275,-0.01095,0.06339,1.03022,1.03223,1.01047,1.11906,0.00606
2025-09-13 16:10:44.283,0.01347,-0.02255,0.98741,0.98776,1.00366,0.81776,0.00609
2025-09-13 16:10:44.292,0.01904,-0.02070,0.96956,0.96997,0.99355,1.21285,0.00644
2025-09-13 16:10:44.300,0.00462,0.01752,1.01637,1.01653,1.00044,0.82721,0.00643
2025-09-13 16:10:44.308,-0.03440,-0.01760,1.00362,1.00436,1.00162,0.14098,0.00645
2025-09-13 16:10:44.317,0.00593,-0.01740,1.03718,1.03734,1.01233,1.28601,0.00676
2025-09-13 16:10:44.325,0.00787,0.00898,0.99704,0.99711,1.00777,0.54809,0.00657
2025-09-13 16:10:44.333,0.02065,0.01597,0.99016,0.99050,1.00259,0.62159,0.00657
2025-09-13 16:10:44.342,-0.00609,0.02380,1.02212,1.02242,1.00854,0.71393,0.00715
2025-09-13 16:10:44.350,-0.00936,0.00131,0.98734,0.98739,1.00219,0.76137,0.00628
2025-09-13 16:10:44.359,0.02771,0.01870,0.96093,0.96151,0.98999,1.46438,0.00700
2025-09-13 16:10:44.366,-0.01101,0.01411,0.97307,0.97324,0.98496,0.60300,0.00834
2025-09-13 16:10:44.375,-0.00959,0.02887,0.99661,0.99707,0.98860,0.43591,0.00916
2025-09-13 16:10:44.383,-0.00831,-0.03263,0.98205,0.98263,0.98681,0.21488,0.01015
2025-09-13 16:10:44.392,0.02409,0.00196,0.98391,0.98421,0.98603,0.09340,0.01038
2025-09-13 16:10:44.400,0.01649,-0.02363,1.03708,1.03748,1.00146,1.85226,0.01007
2025-09-13 16:10:44.408,0.00927,0.00695,1.00233,1.00240,1.00174,0.03372,0.01005
2025-09-13 16:10:44.416,0.01271,0.02200,0.98338,0.98371,0.99633,0.64920,0.00971
2025-09-13 16:10:44.425,0.01196,-0.02130,0.97520,0.97551,0.99009,0.74984,0.01023
2025-09-13 16:10:44.433,-0.00507,0.00039,0.99017,0.99018,0.99011,0.00348,0.01022
2025-09-13 16:10:44.442,-0.00773,0.00196,1.01901,1.01904,0.99879,1.04119,0.00892
2025-09-13 16:10:44.450,-0.04116,-0.01714,1.00222,1.00321,1.00012,0.15906,0.00807
2025-09-13 16:10:44.458,-0.02395,0.02802,1.02076,1.02143,1.00651,0.76730,0.00710
2025-09-13 16:10:44.467,-0.01724,0.00156,0.98177,0.98192,0.99913,0.88529,0.00537
2025-09-13 16:10:44.475,-0.00120,-0.00468,1.00560,1.00561,1.00108,0.23317,0.00536
2025-09-13 16:10:44.483,-0.01303,0.00689,0.99132,0.99143,0.99818,0.34728,0.00536
2025-09-13 16:10:44.492,0.00152,0.01024,1.00553,1.00559,1.00040,0.26650,0.00522
2025-09-13 16:10:44.500,0.00591,-0.01272,0.96738,0.96748,0.99053,1.18526,0.00513
2025-09-13 16:10:44.508,0.03049,0.01620,1.00027,1.00087,0.99363,0.37229,0.00447
2025-09-13 16:10:44.517,-0.00589,0.02766,1.02225,1.02264,1.00233,1.04451,0.00452
2025-09-13 16:10:44.525,-0.00697,-0.00059,1.01121,1.01123,1.00500,0.32033,0.00481
2025-09-13 16:10:44.533,0.01038,0.02715,1.01200,1.01242,1.00723,0.26702,0.00493
2025-09-13 16:10:44.542,0.00100,-0.03491,1.01189,1.01249,1.00881,0.18951,0.00573
2025-09-13 16:10:44.550,-0.00653,0.01040,0.99256,0.99264,1.00396,0.58206,0.00587
2025-09-13 16:10:44.558,-0.00520,0.00701,1.02703,1.02706,1.01089,0.83190,0.00687
2025-09-13 16:10:44.567,-0.03931,0.01754,0.99415,0.99508,1.00615,0.56897,0.00717
2025-09-13 16:10:44.575,0.01256,0.01994,0.99800,0.99828,1.00379,0.28325,0.00656
2025-09-13 16:10:44.583,-0.01475,-0.00826,0.99610,0.99624,1.00152,0.27165,0.00623
2025-09-13 16:10:44.591,-0.00296,-0.00158,1.00269,1.00269,1.00187,0.04205,0.00621
2025-09-13 16:10:44.600,0.01276,-0.00856,1.04222,1.04233,1.01401,1.45639,0.00759
2025-09-13 16:10:44.608,-0.05246,-0.01246,1.01130,1.01273,1.01363,0.04599,0.00851
2025-09-13 16:10:44.616,0.00807,-0.03136,0.99917,0.99970,1.00945,0.50144,0.00859
2025-09-13 16:10:44.625,-0.01783,0.01985,0.95326,0.95363,0.99270,2.00931,0.00883
2025-09-13 16:10:44.633,0.01862,0.00788,1.01698,1.01719,1.00005,0.88133,0.00804
2025-09-13 16:10:44.641,-0.01010,0.00953,1.00138,1.00147,1.00048,0.05126,0.00778
2025-09-13 16:10:44.650,0.00969,0.01023,0.99901,0.99911,1.00006,0.04924,0.00768
2025-09-13 16:10:44.658,0.00832,0.00691,1.00241,1.00247,1.00078,0.08640,0.00767
2025-09-13 16:10:44.666,-0.03115,-0.00539,0.99798,0.99848,1.00009,0.08308,0.00764
2025-09-13 16:10:44.675,-0.00468,0.00875,0.99432,0.99437,0.99838,0.20598,0.00607
2025-09-13 16:10:44.683,0.02649,-0.02077,1.05058,1.05112,1.01420,1.89878,0.00621
2025-09-13 16:10:44.691,-0.02385,0.00876,0.99008,0.99040,1.00706,0.85663,0.00585
2025-09-13 16:10:44.700,0.03806,0.00285,1.00704,1.00777,1.00727,0.02536,0.00585
2025-09-13 16:10:44.709,0.01231,-0.01911,0.99458,0.99484,1.00354,0.44740,0.00597
2025-09-13 16:10:44.716,-0.01135,0.02326,0.99981,1.00015,1.00253,0.12224,0.00602
2025-09-13 16:10:44.725,0.01695,0.01318,0.99542,0.99565,1.00046,0.24752,0.00603
