timestamp,ax_g,ay_g,az_g,metric_raw,metric_lpf,jerk_gps,rms_g
2025-09-13 16:09:20.174,0.00651,0.05738,0.98120,0.98290,0.98536,0.12668,0.00986
2025-09-13 16:09:20.180,-0.00584,0.01148,1.02353,1.02361,0.99683,1.37701,0.00992
2025-09-13 16:09:20.189,-0.01356,0.01934,0.98440,0.98469,0.99319,0.43732,0.00928
2025-09-13 16:09:20.197,-0.01728,-0.01415,0.98699,0.98725,0.99141,0.21396,0.00913
2025-09-13 16:09:20.205,-0.00723,-0.01026,1.02254,1.02262,1.00077,1.12360,0.00895
2025-09-13 16:09:20.214,0.01204,0.01375,0.97788,0.97805,0.99395,0.81802,0.00914
2025-09-13 16:09:20.222,0.00327,-0.04957,1.02188,1.02309,1.00269,1.04896,0.00885
2025-09-13 16:09:20.231,0.01006,-0.01678,1.03773,1.03791,1.01326,1.26793,0.00913
2025-09-13 16:09:20.239,0.00596,0.01635,0.98993,0.99008,1.00631,0.83446,0.00820
2025-09-13 16:09:20.247,-0.00022,-0.00446,1.00762,1.00763,1.00671,0.04781,0.00695
2025-09-13 16:09:20.255,0.00142,-0.01147,0.95466,0.95473,0.99111,1.87125,0.00749
2025-09-13 16:09:20.264,0.01527,0.01523,1.02711,1.02734,1.00198,1.30425,0.00716
2025-09-13 16:09:20.272,-0.02188,-0.01215,1.02222,1.02252,1.00814,0.73961,0.00710
2025-09-13 16:09:20.280,0.00287,0.00706,1.01182,1.01185,1.00926,0.13350,0.00774
2025-09-13 16:09:20.289,-0.02396,0.01770,0.99413,0.99457,1.00485,0.52858,0.00765
2025-09-13 16:09:20.297,-0.02862,0.02178,0.97892,0.97958,0.99727,0.90983,0.00765
2025-09-13 16:09:20.305,-0.00463,-0.02290,0.96919,0.96947,0.98893,1.00080,0.00725
2025-09-13 16:09:20.314,-0.00759,0.01975,1.02725,1.02747,1.00049,1.38756,0.00694
2025-09-13 16:09:20.322,0.01002,0.00028,0.99815,0.99820,0.99980,0.08248,0.00657
2025-09-13 16:09:20.331,-0.01241,-0.00943,0.97634,0.97646,0.99280,0.84040,0.00634
2025-09-13 16:09:20.339,-0.01594,-0.02155,0.99688,0.99724,0.99413,0.15994,0.00660
2025-09-13 16:09:20.347,0.01187,-0.01999,0.96000,0.96028,0.98398,1.21874,0.00804
2025-09-13 16:09:20.356,-0.04802,-0.02010,0.97953,0.98091,0.98306,0.11042,0.00933
2025-09-13 16:09:20.363,0.00400,-0.02639,1.00920,1.00956,0.99101,0.95390,0.00967
