timestamp,ax_g,ay_g,az_g,metric_raw,metric_lpf,jerk_gps,rms_g
2025-09-13 16:10:48.700,-0.03282,-0.00382,0.97808,0.97864,1.00031,1.11424,0.00629
2025-09-13 16:10:48.708,0.00451,-0.01674,1.01306,1.01320,1.00417,0.46434,0.00644
2025-09-13 16:10:48.716,0.03171,-0.00441,0.98701,0.98753,0.99918,0.59924,0.00643
2025-09-13 16:10:48.725,-0.02432,0.00791,0.98147,0.98180,0.99397,0.62559,0.00554
2025-09-13 16:10:48.733,0.01860,0.03317,1.03459,1.03529,1.00636,1.48763,0.00591
2025-09-13 16:10:48.741,0.03641,0.00222,1.00921,1.00987,1.00742,0.12610,0.00623
2025-09-13 16:10:48.750,-0.01573,-0.02659,1.01480,1.01527,1.00977,0.28287,0.00703
2025-09-13 16:10:48.758,-0.02853,0.01982,0.98273,0.98334,1.00184,0.95163,0.00616
2025-09-13 16:10:48.767,-0.00416,0.03471,1.00511,1.00571,1.00300,0.13933,0.00535
2025-09-13 16:10:48.775,0.01020,-0.00543,1.01712,1.01719,1.00726,0.51056,0.00587
2025-09-13 16:10:48.783,-0.00525,-0.01863,0.98020,0.98039,0.99920,0.96718,0.00571
2025-09-13 16:10:48.791,-0.03130,-0.02518,1.01341,1.01421,1.00370,0.54037,0.00584
2025-09-13 16:10:48.799,-0.00168,-0.01912,1.01569,1.01587,1.00735,0.43806,0.00600
2025-09-13 16:10:48.808,0.00362,0.00888,0.98014,0.98018,0.99920,0.97804,0.00562
2025-09-13 16:10:48.816,-0.00927,0.00698,0.99457,0.99463,0.99783,0.16448,0.00510
2025-09-13 16:10:48.827,0.02012,0.01547,1.02995,1.03026,1.00756,1.16755,0.00467
2025-09-13 16:10:48.833,0.00612,-0.01282,1.00092,1.00102,1.00560,0.23547,0.00499
2025-09-13 16:10:48.841,0.04654,0.02172,0.99693,0.99825,1.00339,0.26457,0.00502
2025-09-13 16:10:48.849,0.01424,-0.00410,0.99358,0.99369,1.00048,0.34936,0.00440
2025-09-13 16:10:48.858,0.02262,0.00854,1.01870,1.01898,1.00603,0.66603,0.00483
2025-09-13 16:10:48.866,0.03495,-0.00990,1.00621,1.00687,1.00628,0.03000,0.00512
2025-09-13 16:10:48.875,0.01904,0.01590,0.99252,0.99283,1.00225,0.48427,0.00455
