timestamp,ax_g,ay_g,az_g,metric_raw,metric_lpf,jerk_gps,rms_g
2025-09-13 16:00:48.051,0.02598,-0.05081,0.99898,1.00061,0.99536,0.27007,0.01042
2025-09-13 16:00:48.060,-0.01474,0.01204,0.99770,0.99788,0.99611,0.09096,0.01073
2025-09-13 16:00:48.068,0.00750,-0.02152,0.99412,0.99438,0.99559,0.06251,0.01102
2025-09-13 16:00:48.077,0.02514,-0.01004,1.00034,1.00070,0.99713,0.18390,0.01113
2025-09-13 16:00:48.085,0.01974,0.01349,0.98839,0.98868,0.99459,0.30403,0.01128
2025-09-13 16:00:48.093,-0.00726,-0.00576,0.95667,0.95671,0.98323,1.36374,0.01253
2025-09-13 16:00:48.102,0.02514,-0.00906,0.97539,0.97576,0.98099,0.26900,0.01273
2025-09-13 16:00:48.110,0.05215,-0.00126,1.00410,1.00545,0.98833,0.88075,0.01336
2025-09-13 16:00:48.118,0.01062,0.02204,1.01910,1.01940,0.99765,1.11857,0.01304
2025-09-13 16:00:48.126,0.00710,-0.00569,1.01610,1.01614,1.00319,0.66568,0.01274
2025-09-13 16:00:48.135,0.00657,0.00604,1.00706,1.00710,1.00437,0.14067,0.01249
2025-09-13 16:00:48.143,-0.03357,0.02355,1.00459,1.00542,1.00468,0.03799,0.01220
2025-09-13 16:00:48.151,-0.04153,0.00113,1.01267,1.01352,1.00733,0.31805,0.01206
2025-09-13 16:00:48.159,-0.00014,0.03170,1.01032,1.01082,1.00838,0.12544,0.01177
2025-09-13 16:00:48.168,0.00080,0.03008,0.97225,0.97272,0.99768,1.28388,0.00979
2025-09-13 16:00:48.176,0.01763,-0.00953,1.02130,1.02149,1.00482,0.85730,0.00622
2025-09-13 16:00:48.184,-0.00802,0.01299,1.00732,1.00744,1.00561,0.09405,0.00357
2025-09-13 16:00:48.192,0.00054,-0.00279,1.00964,1.00965,1.00682,0.14533,0.00311
2025-09-13 16:00:48.201,0.01157,0.01715,0.97102,0.97124,0.99615,1.28075,0.00400
2025-09-13 16:00:48.209,-0.00029,0.01488,0.96815,0.96826,0.98778,1.00381,0.00665
