timestamp,ax_g,ay_g,az_g,metric_raw,metric_lpf,jerk_gps,rms_g
2025-09-13 16:02:33.051,0.00587,-0.01528,1.00538,1.00552,1.00073,0.24603,0.00993
2025-09-13 16:02:33.059,0.01001,-0.00690,0.99625,0.99632,0.99941,0.15891,0.00981
2025-09-13 16:02:33.067,0.01549,0.01615,1.02001,1.02025,1.00566,0.75041,0.00960
2025-09-13 16:02:33.076,0.00468,-0.00734,0.98701,0.98704,1.00008,0.67031,0.00866
2025-09-13 16:02:33.084,-0.00119,-0.00432,1.00708,1.00709,1.00218,0.25234,0.00626
2025-09-13 16:02:33.092,0.01093,0.01682,1.05171,1.05190,1.01710,1.78986,0.00735
2025-09-13 16:02:33.101,-0.00676,0.02649,1.01158,1.01195,1.01555,0.18521,0.00784
2025-09-13 16:02:33.109,0.00891,0.01957,0.96862,0.96886,1.00154,1.68104,0.00663
2025-09-13 16:02:33.118,-0.02455,0.01622,1.01385,1.01427,1.00536,0.45831,0.00644
2025-09-13 16:02:33.126,-0.00929,-0.02377,0.98907,0.98940,1.00058,0.57453,0.00645
2025-09-13 16:02:33.134,0.00531,0.01397,1.01472,1.01483,1.00485,0.51303,0.00630
2025-09-13 16:02:33.143,0.01676,0.00842,1.03013,1.03030,1.01249,0.91618,0.00691
2025-09-13 16:02:33.151,0.00937,-0.00110,1.00693,1.00697,1.01083,0.19858,0.00721
2025-09-13 16:02:33.159,0.00280,-0.00036,0.99245,0.99246,1.00532,0.66147,0.00721
2025-09-13 16:02:33.172,-0.01557,0.03365,0.97517,0.97588,0.99649,1.05990,0.00615
2025-09-13 16:02:33.176,-0.02571,0.01462,0.99269,0.99313,0.99548,0.12071,0.00546
2025-09-13 16:02:33.184,-0.00660,0.01977,0.98868,0.98890,0.99351,0.23672,0.00640
2025-09-13 16:02:33.193,0.00769,-0.01166,0.99695,0.99704,0.99457,0.12730,0.00707
2025-09-13 16:02:33.201,0.00292,-0.00487,1.00107,1.00108,0.99652,0.23454,0.00739
2025-09-13 16:02:33.209,0.00515,-0.01024,0.97425,0.97432,0.98986,0.79927,0.00871
2025-09-13 16:02:33.219,-0.04074,-0.01807,1.00938,1.01036,0.99601,0.73805,0.00859
2025-09-13 16:02:33.226,-0.00962,0.03154,0.98341,0.98397,0.99240,0.43365,0.00908
2025-09-13 16:02:33.234,0.00931,-0.01315,0.99124,0.99137,0.99209,0.03707,0.00986
2025-09-13 16:02:33.243,0.03077,0.00266,1.00298,1.00345,0.99550,0.40910,0.00994
2025-09-13 16:02:33.251,-0.01010,-0.00794,0.99389,0.99397,0.99504,0.05490,0.00999
2025-09-13 16:02:33.259,0.00067,0.01766,1.00390,1.00406,0.99775,0.32469,0.00960
2025-09-13 16:02:33.268,-0.00941,-0.04493,1.00826,1.00930,1.00121,0.41598,0.00914
2025-09-13 16:02:33.276,-0.01753,-0.02297,1.00044,1.00086,1.00111,0.01289,0.00886
2025-09-13 16:02:33.284,-0.02785,0.01814,0.96055,0.96112,0.98911,1.43937,0.00899
2025-09-13 16:02:33.293,0.01874,0.00815,1.01247,1.01268,0.99618,0.84844,0.00898
2025-09-13 16:02:33.301,0.01484,-0.01028,0.99024,0.99041,0.99445,0.20795,0.00871
2025-09-13 16:02:33.309,0.01041,-0.01219,0.98872,0.98885,0.99277,0.20138,0.00861
2025-09-13 16:02:33.318,-0.04015,0.02860,0.97460,0.97585,0.98769,0.60914,0.00976
2025-09-13 16:02:33.326,-0.00101,0.00350,0.99006,0.99006,0.98841,0.08534,0.01063
2025-09-13 16:02:33.334,-0.01343,0.00470,1.01416,1.01426,0.99616,0.93088,0.01074
2025-09-13 16:02:33.343,0.01560,-0.01322,1.02832,1.02852,1.00587,1.16482,0.01073
2025-09-13 16:02:33.351,-0.02650,0.01761,1.02285,1.02334,1.01111,0.62902,0.01097
2025-09-13 16:02:33.359,0.01580,0.01744,0.98499,0.98527,1.00336,0.93032,0.00983
2025-09-13 16:02:33.368,0.03918,0.00621,1.00753,1.00831,1.00484,0.17830,0.00952
2025-09-13 16:02:33.376,0.00356,0.01021,0.96092,0.96098,0.99168,1.57926,0.00985
2025-09-13 16:02:33.386,0.00530,0.01712,0.97968,0.97984,0.98813,0.42624,0.01052
2025-09-13 16:02:33.394,0.00435,0.00929,1.05047,1.05052,1.00685,2.24584,0.00913
2025-09-13 16:02:33.401,0.03836,-0.01507,1.00946,1.01030,1.00788,0.12441,0.00769
2025-09-13 16:02:33.409,0.00045,-0.01983,1.04034,1.04053,1.01768,1.17511,0.00863
2025-09-13 16:02:33.417,-0.01626,-0.03523,0.99735,0.99811,1.01181,0.70456,0.00901
2025-09-13 16:02:33.426,-0.00067,-0.01091,0.98170,0.98176,1.00279,1.08149,0.00868
2025-09-13 16:02:33.434,-0.01034,-0.01156,0.96245,0.96258,0.99073,1.44782,0.00970
2025-09-13 16:02:33.443,-0.00492,-0.00052,0.98504,0.98505,0.98902,0.20443,0.01086
2025-09-13 16:02:33.451,-0.00080,0.01610,0.97759,0.97773,0.98563,0.40676,0.01175
2025-09-13 16:02:33.463,-0.00375,0.00307,0.97438,0.97439,0.98226,0.40490,0.01274
2025-09-13 16:02:33.468,-0.03966,0.00537,1.01658,1.01737,0.99279,1.26394,0.01321
2025-09-13 16:02:33.476,-0.01455,0.00019,0.99992,1.00002,0.99496,0.26023,0.01345
