timestamp,ax_g,ay_g,az_g,metric_raw,metric_lpf,jerk_gps,rms_g
2025-09-13 16:01:40.551,0.02245,0.02711,0.96901,0.96965,0.99507,1.30709,0.00626
2025-09-13 16:01:40.560,-0.01962,-0.01082,0.98873,0.98898,0.99324,0.21924,0.00688
2025-09-13 16:01:40.567,0.00057,-0.00691,1.02795,1.02797,1.00366,1.25017,0.00680
2025-09-13 16:01:40.576,-0.01199,-0.04756,0.99652,0.99773,1.00188,0.21354,0.00671
2025-09-13 16:01:40.585,0.00712,-0.00383,0.96732,0.96735,0.99152,1.24303,0.00777
2025-09-13 16:01:40.592,0.01847,-0.01017,0.99184,0.99206,0.99168,0.01939,0.00851
2025-09-13 16:01:40.601,-0.00406,0.02338,0.98386,0.98415,0.98942,0.27127,0.00967
2025-09-13 16:01:40.609,-0.00047,-0.01320,1.04088,1.04097,1.00489,1.85556,0.00877
2025-09-13 16:01:40.618,-0.02519,-0.01568,0.98508,0.98553,0.99908,0.69683,0.00887
2025-09-13 16:01:40.626,-0.00602,0.00048,1.05129,1.05131,1.01475,1.88012,0.00916
2025-09-13 16:01:40.634,-0.00072,0.01909,1.01467,1.01485,1.01478,0.00356,0.00924
2025-09-13 16:01:40.643,-0.00151,-0.03047,0.97536,0.97584,1.00310,1.40178,0.00924
2025-09-13 16:01:40.654,-0.01868,-0.00269,0.99781,0.99798,1.00156,0.18399,0.00925
2025-09-13 16:01:40.659,-0.01422,-0.00098,1.03921,1.03930,1.01288,1.35867,0.00885
2025-09-13 16:01:40.668,-0.01464,0.01069,0.98379,0.98396,1.00421,1.04137,0.00789
2025-09-13 16:01:40.676,-0.02282,0.01216,0.96479,0.96513,0.99248,1.40662,0.00732
2025-09-13 16:01:40.685,-0.00780,-0.02190,0.98784,0.98812,0.99117,0.15717,0.00842
2025-09-13 16:01:40.693,0.01758,0.00834,0.97647,0.97667,0.98682,0.52227,0.01001
2025-09-13 16:01:40.701,0.01464,0.02383,1.02187,1.02226,0.99745,1.27561,0.00954
2025-09-13 16:01:40.710,-0.02311,-0.01160,1.01739,1.01772,1.00353,0.72976,0.00880
2025-09-13 16:01:40.719,0.02660,-0.02119,1.00579,1.00636,1.00438,0.10186,0.00880
2025-09-13 16:01:40.726,0.03766,0.00641,1.00796,1.00868,1.00567,0.15487,0.00880
2025-09-13 16:01:40.734,-0.01945,0.00406,0.98171,0.98191,0.99855,0.85536,0.00843
2025-09-13 16:01:40.742,0.03105,-0.01701,1.02910,1.02970,1.00789,1.12172,0.00854
2025-09-13 16:01:40.751,-0.01452,-0.01860,1.01952,1.01980,1.01146,0.42859,0.00810
2025-09-13 16:01:40.759,-0.04633,0.01757,0.96460,0.96587,0.99779,1.64149,0.00721
2025-09-13 16:01:40.767,-0.02588,-0.02291,1.00138,1.00197,0.99904,0.15078,0.00477
2025-09-13 16:01:40.776,-0.01267,-0.03312,0.99751,0.99814,0.99877,0.03238,0.00460
2025-09-13 16:01:40.784,-0.00254,0.01432,0.98993,0.99004,0.99615,0.31440,0.00524
2025-09-13 16:01:40.792,-0.00228,-0.02047,1.01957,1.01978,1.00324,0.85061,0.00524
2025-09-13 16:01:40.801,0.02168,0.00026,1.02270,1.02293,1.00915,0.70886,0.00550
2025-09-13 16:01:40.809,0.00747,-0.01213,1.00158,1.00168,1.00691,0.26885,0.00533
2025-09-13 16:01:40.818,0.02240,-0.00180,1.00867,1.00892,1.00751,0.07244,0.00530
2025-09-13 16:01:40.827,-0.00638,-0.01067,0.97645,0.97653,0.99822,1.11539,0.00498
2025-09-13 16:01:40.834,0.00018,0.00879,0.98002,0.98006,0.99277,0.65377,0.00585
2025-09-13 16:01:40.843,-0.02718,0.00945,0.95448,0.95492,0.98141,1.36261,0.00933
2025-09-13 16:01:40.851,-0.01311,-0.00147,1.02025,1.02033,0.99309,1.40117,0.00984
2025-09-13 16:01:40.859,-0.00129,-0.03353,1.03011,1.03065,1.00436,1.35233,0.00952
2025-09-13 16:01:40.867,0.04455,0.04726,0.99851,1.00062,1.00324,0.13452,0.00952
2025-09-13 16:01:40.876,0.00998,0.01136,1.01797,1.01808,1.00769,0.53446,0.00944
2025-09-13 16:01:40.884,0.00034,0.00900,0.97116,0.97120,0.99675,1.31354,0.00966
2025-09-13 16:01:40.893,-0.03097,-0.01800,0.95826,0.95893,0.98540,1.36122,0.01136
2025-09-13 16:01:40.901,-0.00208,0.05685,0.99395,0.99558,0.98846,0.36642,0.01231
2025-09-13 16:01:40.909,0.00769,-0.04717,0.96869,0.96987,0.98288,0.66903,0.01366
2025-09-13 16:01:40.917,-0.01944,-0.01676,1.02888,1.02920,0.99678,1.66758,0.01169
2025-09-13 16:01:40.926,0.00824,-0.01840,1.00028,1.00048,0.99789,0.13340,0.01130
2025-09-13 16:01:40.934,-0.00673,-0.01379,0.99803,0.99815,0.99797,0.00924,0.01146
2025-09-13 16:01:40.943,0.00200,-0.00468,0.97848,0.97849,0.99212,0.70115,0.01210
2025-09-13 16:01:40.951,-0.01532,0.02801,1.01285,1.01335,0.99849,0.76422,0.01215
2025-09-13 16:01:40.959,-0.02590,-0.01912,0.98878,0.98930,0.99573,0.33084,0.01222
2025-09-13 16:01:40.968,0.00641,-0.00436,0.99290,0.99293,0.99489,0.10080,0.01098
2025-09-13 16:01:40.976,-0.00082,-0.01425,0.99026,0.99036,0.99353,0.16320,0.01031
2025-09-13 16:01:40.985,0.02625,-0.02148,0.99103,0.99161,0.99296,0.06928,0.00842
2025-09-13 16:01:40.993,0.01721,-0.01372,0.96551,0.96576,0.98480,0.97910,0.01026
