timestamp,ax_g,ay_g,az_g,metric_raw,metric_lpf,jerk_gps,rms_g
2025-09-13 16:08:57.655,0.00677,0.01414,1.00514,1.00526,0.99575,0.48909,0.00689
2025-09-13 16:08:57.664,0.01828,-0.01309,0.97687,0.97713,0.99016,0.67041,0.00756
2025-09-13 16:08:57.672,-0.00396,0.01766,1.01508,1.01524,0.99769,0.90295,0.00739
2025-09-13 16:08:57.680,0.01409,-0.01087,0.97756,0.97772,0.99170,0.71863,0.00788
2025-09-13 16:08:57.689,-0.01226,0.01285,0.99240,0.99256,0.99196,0.03106,0.00832
2025-09-13 16:08:57.697,0.02164,0.02949,1.00016,1.00083,0.99462,0.31932,0.00782
2025-09-13 16:08:57.705,-0.00911,0.00540,0.98062,0.98067,0.99043,0.50195,0.00833
2025-09-13 16:08:57.714,0.01006,-0.03859,0.98822,0.98902,0.99001,0.05081,0.00777
2025-09-13 16:08:57.722,-0.00366,0.01167,0.98949,0.98957,0.98988,0.01588,0.00800
2025-09-13 16:08:57.731,-0.02575,-0.00913,1.03864,1.03899,1.00461,1.76818,0.00803
2025-09-13 16:08:57.738,-0.01537,-0.02359,0.99723,0.99762,1.00252,0.25160,0.00737
2025-09-13 16:08:57.747,-0.01683,-0.00778,1.00805,1.00822,1.00423,0.20521,0.00747
2025-09-13 16:08:57.755,0.03183,-0.00539,0.98147,0.98200,0.99756,0.80015,0.00698
2025-09-13 16:08:57.763,-0.01273,-0.00115,0.98699,0.98707,0.99441,0.37767,0.00671
2025-09-13 16:08:57.772,-0.01522,0.03539,1.01424,1.01497,1.00058,0.74016,0.00647
2025-09-13 16:08:57.780,0.00026,-0.06934,1.00156,1.00396,1.00159,0.12174,0.00565
2025-09-13 16:08:57.789,-0.01334,-0.00298,1.01670,1.01679,1.00615,0.54708,0.00501
2025-09-13 16:08:57.797,0.02546,-0.01347,1.01554,1.01595,1.00909,0.35264,0.00479
2025-09-13 16:08:57.806,-0.03612,-0.00861,0.99569,0.99638,1.00528,0.45757,0.00486
2025-09-13 16:08:57.814,0.03472,0.01539,1.00714,1.00785,1.00605,0.09274,0.00520
2025-09-13 16:08:57.823,0.01173,-0.00591,0.95763,0.95772,0.99155,1.74009,0.00574
2025-09-13 16:08:57.830,0.00290,-0.00318,1.01553,1.01554,0.99875,0.86356,0.00570
2025-09-13 16:08:57.839,0.02115,0.00591,0.96819,0.96844,0.98965,1.09109,0.00639
2025-09-13 16:08:57.847,-0.01582,-0.00961,1.01679,1.01696,0.99785,0.98305,0.00643
2025-09-13 16:08:57.856,0.00255,-0.02885,1.00402,1.00444,0.99982,0.23725,0.00641
2025-09-13 16:08:57.864,-0.00124,-0.01303,0.98992,0.99001,0.99688,0.35334,0.00616
2025-09-13 16:08:57.872,-0.00856,0.02072,1.00064,1.00089,0.99808,0.14442,0.00540
2025-09-13 16:08:57.880,-0.01351,0.00257,0.99265,0.99274,0.99648,0.19225,0.00524
2025-09-13 16:08:57.889,-0.00490,0.01097,0.99772,0.99779,0.99687,0.04731,0.00495
2025-09-13 16:08:57.898,0.01092,0.00343,1.00789,1.00795,1.00020,0.39879,0.00407
2025-09-13 16:08:57.905,0.01112,0.02247,1.02059,1.02090,1.00641,0.74524,0.00457
2025-09-13 16:08:57.914,-0.00681,-0.02114,0.97126,0.97152,0.99594,1.25615,0.00330
2025-09-13 16:08:57.922,0.00613,0.02576,1.00900,1.00935,0.99996,0.48274,0.00322
2025-09-13 16:08:57.931,-0.00022,-0.00864,1.01542,1.01546,1.00461,0.55784,0.00357
2025-09-13 16:08:57.938,0.01321,0.00867,1.00918,1.00930,1.00602,0.16882,0.00396
2025-09-13 16:08:57.947,0.02319,0.02204,0.96975,0.97027,0.99530,1.28678,0.00421
2025-09-13 16:08:57.955,0.01057,-0.02401,0.96125,0.96161,0.98519,1.21273,0.00638
2025-09-13 16:08:57.964,0.00290,-0.04633,1.00897,1.01004,0.99265,0.89465,0.00675
2025-09-13 16:08:57.972,0.02645,-0.00070,0.99455,0.99490,0.99332,0.08129,0.00711
2025-09-13 16:08:57.980,-0.01912,-0.00928,0.98707,0.98730,0.99152,0.21678,0.00735
2025-09-13 16:08:57.989,0.02115,-0.01177,0.98136,0.98166,0.98856,0.35487,0.00817
2025-09-13 16:08:57.997,0.02613,-0.02552,1.00156,1.00222,0.99266,0.49198,0.00853
2025-09-13 16:08:58.005,-0.00922,0.00147,0.98378,0.98383,0.99001,0.31785,0.00902
2025-09-13 16:08:58.013,0.01321,0.00966,1.00751,1.00764,0.99530,0.63478,0.00894
2025-09-13 16:08:58.022,-0.02937,-0.00777,0.99220,0.99266,0.99451,0.09493,0.00899
2025-09-13 16:08:58.030,-0.00138,0.00226,0.97112,0.97113,0.98749,0.84180,0.00859
2025-09-13 16:08:58.038,-0.04878,0.00965,1.01331,1.01453,0.99560,0.97324,0.00836
2025-09-13 16:08:58.047,0.02642,0.02771,0.97392,0.97467,0.98932,0.75350,0.00881
2025-09-13 16:08:58.055,-0.01687,-0.03508,1.03893,1.03965,1.00442,1.81189,0.00847
2025-09-13 16:08:58.064,-0.00680,-0.03766,1.03013,1.03085,1.01235,0.95117,0.00861
2025-09-13 16:08:58.072,0.01327,-0.02031,0.97005,0.97036,0.99975,1.51178,0.00826
2025-09-13 16:08:58.080,0.00654,0.02893,0.99138,0.99182,0.99737,0.28543,0.00761
2025-09-13 16:08:58.089,-0.00595,-0.00800,0.97798,0.97803,0.99157,0.69648,0.00796
2025-09-13 16:08:58.097,0.00899,0.00097,1.00986,1.00990,0.99707,0.65994,0.00781
2025-09-13 16:08:58.105,-0.00195,-0.00335,1.02073,1.02074,1.00417,0.85224,0.00674
2025-09-13 16:08:58.114,-0.01125,0.01377,0.98854,0.98870,0.99953,0.55701,0.00659
2025-09-13 16:08:58.122,0.01273,0.01226,0.99366,0.99381,0.99781,0.20576,0.00559
2025-09-13 16:08:58.131,0.04697,0.00806,1.02649,1.02760,1.00675,1.07218,0.00584
2025-09-13 16:08:58.138,-0.02245,0.05998,1.00975,1.01178,1.00826,0.18102,0.00498
2025-09-13 16:08:58.147,0.01897,-0.00890,0.99232,0.99254,1.00354,0.56589,0.00511
2025-09-13 16:08:58.156,0.00907,0.00281,1.02320,1.02325,1.00945,0.70942,0.00594
2025-09-13 16:08:58.164,0.02512,0.01000,1.02951,1.02986,1.01558,0.73479,0.00737
2025-09-13 16:08:58.172,0.01201,0.02071,0.99523,0.99552,1.00956,0.72198,0.00797
2025-09-13 16:08:58.181,0.00275,-0.00325,1.00142,1.00143,1.00712,0.29273,0.00820
2025-09-13 16:08:58.189,0.01030,-0.00568,1.02842,1.02849,1.01353,0.76925,0.00936
2025-09-13 16:08:58.197,0.01489,-0.01066,0.99723,0.99739,1.00869,0.58098,0.00977
2025-09-13 16:08:58.206,0.03986,0.01426,0.97318,0.97410,0.99831,1.24530,0.00952
2025-09-13 16:08:58.215,-0.00889,-0.01103,0.99596,0.99606,0.99764,0.08124,0.00915
2025-09-13 16:08:58.222,-0.01589,0.00002,1.01032,1.01045,1.00148,0.46121,0.00909
2025-09-13 16:08:58.231,-0.03256,-0.02912,0.98058,0.98155,0.99550,0.71732,0.00866
2025-09-13 16:08:58.239,0.01310,0.02453,0.98533,0.98572,0.99257,0.35212,0.00735
2025-09-13 16:08:58.247,-0.02867,0.03109,0.99738,0.99827,0.99428,0.20545,0.00690
2025-09-13 16:08:58.255,0.00684,-0.02815,1.01057,1.01099,0.99929,0.60157,0.00648
2025-09-13 16:08:58.264,0.01929,-0.00024,0.98903,0.98922,0.99627,0.36272,0.00482
2025-09-13 16:08:58.272,0.00558,0.00056,1.02285,1.02287,1.00425,0.95749,0.00410
2025-09-13 16:08:58.280,0.02988,0.02361,0.99985,1.00058,1.00315,0.13216,0.00419
2025-09-13 16:08:58.289,0.02134,0.01955,1.01629,1.01670,1.00721,0.48800,0.00477
2025-09-13 16:08:58.297,0.00429,-0.03547,0.99440,0.99504,1.00356,0.43816,0.00489
2025-09-13 16:08:58.305,-0.00050,0.04342,1.00734,1.00827,1.00498,0.16963,0.00494
2025-09-13 16:08:58.314,0.00671,-0.02451,1.01629,1.01661,1.00847,0.41874,0.00512
2025-09-13 16:08:58.322,0.01189,0.00073,0.99135,0.99142,1.00335,0.61373,0.00488
2025-09-13 16:08:58.330,0.01267,0.02050,0.97681,0.97711,0.99548,0.94485,0.00511
2025-09-13 16:08:58.339,-0.00664,0.01137,0.97247,0.97256,0.98860,0.82518,0.00624
2025-09-13 16:08:58.347,-0.01072,0.00365,1.03132,1.03138,1.00144,1.54010,0.00610
2025-09-13 16:08:58.355,0.00607,0.03081,0.99496,0.99546,0.99964,0.21522,0.00601
2025-09-13 16:08:58.364,-0.01285,0.00300,1.02119,1.02128,1.00613,0.77885,0.00587
2025-09-13 16:08:58.372,0.00579,0.00049,1.02226,1.02228,1.01098,0.58128,0.00682
2025-09-13 16:08:58.381,0.00106,0.00808,1.03861,1.03864,1.01928,0.99593,0.00922
2025-09-13 16:08:58.388,0.01196,-0.01581,1.01884,1.01904,1.01920,0.00857,0.01086
2025-09-13 16:08:58.401,-0.00270,0.01668,1.00391,1.00405,1.01466,0.54548,0.01186
2025-09-13 16:08:58.405,-0.01177,-0.00128,0.99570,0.99577,1.00899,0.67981,0.01214
2025-09-13 16:08:58.414,-0.01162,-0.00504,0.97597,0.97605,0.99911,1.18578,0.01153
2025-09-13 16:08:58.422,-0.00485,-0.01295,1.01662,1.01672,1.00439,0.63376,0.01162
2025-09-13 16:08:58.430,-0.01382,0.00656,1.00996,1.01008,1.00610,0.20456,0.01179
2025-09-13 16:08:58.439,0.00188,0.01331,1.00046,1.00055,1.00443,0.19979,0.01171
2025-09-13 16:08:58.447,-0.01931,-0.03568,1.00623,1.00705,1.00522,0.09409,0.01126
2025-09-13 16:08:58.456,0.01932,0.01977,0.95970,0.96010,0.99168,1.62436,0.00965
2025-09-13 16:08:58.464,-0.01422,0.00569,0.98152,0.98164,0.98867,0.36151,0.00815
2025-09-13 16:08:58.472,0.00766,0.00360,0.99273,0.99277,0.98990,0.14762,0.00734
2025-09-13 16:08:58.480,-0.02098,-0.01244,1.01506,1.01535,0.99753,0.91633,0.00675
2025-09-13 16:08:58.489,-0.02711,-0.00504,1.00080,1.00118,0.99863,0.13121,0.00676
2025-09-13 16:08:58.497,0.02015,-0.00257,0.98460,0.98481,0.99448,0.49734,0.00685
2025-09-13 16:08:58.505,0.00778,-0.01290,1.02335,1.02347,1.00318,1.04338,0.00663
2025-09-13 16:08:58.514,0.00114,-0.03559,1.02532,1.02594,1.01001,0.81932,0.00727
2025-09-13 16:08:58.522,0.00833,-0.00516,0.99108,0.99113,1.00434,0.67960,0.00720
2025-09-13 16:08:58.530,-0.00006,0.00398,0.98509,0.98510,0.99857,0.69267,0.00667
2025-09-13 16:08:58.539,-0.02197,-0.04585,0.98703,0.98834,0.99550,0.36838,0.00569
2025-09-13 16:08:58.548,0.02884,0.01312,1.00181,1.00231,0.99754,0.24513,0.00466
2025-09-13 16:08:58.555,-0.03947,-0.01077,0.98837,0.98922,0.99505,0.29970,0.00488
2025-09-13 16:08:58.564,0.01514,0.00029,1.00738,1.00749,0.99878,0.44804,0.00487
2025-09-13 16:08:58.572,-0.00012,0.00126,0.99426,0.99426,0.99742,0.16275,0.00460
2025-09-13 16:08:58.581,-0.01814,-0.01511,1.00598,1.00625,1.00007,0.31787,0.00447
2025-09-13 16:08:58.589,-0.01571,0.01792,0.96747,0.96776,0.99038,1.16318,0.00438
2025-09-13 16:08:58.597,0.01810,-0.00862,0.95245,0.95267,0.97906,1.35766,0.00811
2025-09-13 16:08:58.606,-0.03741,-0.01858,0.97786,0.97875,0.97897,0.01125,0.01071
2025-09-13 16:08:58.614,0.00847,0.02534,0.98547,0.98583,0.98103,0.24709,0.01235
2025-09-13 16:08:58.622,-0.03366,-0.01883,1.01720,1.01793,0.99210,1.32838,0.01260
2025-09-13 16:08:58.630,-0.00544,0.01984,0.99324,0.99346,0.99251,0.04886,0.01274
2025-09-13 16:08:58.639,0.00619,0.00346,1.01607,1.01610,0.99958,0.84920,0.01273
2025-09-13 16:08:58.647,0.02179,0.00694,0.99852,0.99878,0.99934,0.02883,0.01270
2025-09-13 16:08:58.656,0.01450,0.00809,1.01568,1.01581,1.00428,0.59297,0.01278
2025-09-13 16:08:58.664,0.01335,0.02983,1.02913,1.02965,1.01190,0.91326,0.01299
2025-09-13 16:08:58.672,-0.00612,-0.02186,0.98512,0.98538,1.00394,0.95458,0.01104
2025-09-13 16:08:58.680,0.05615,-0.03466,0.99676,0.99894,1.00244,0.18003,0.00857
2025-09-13 16:08:58.691,0.00114,-0.01054,0.95728,0.95734,0.98891,1.62356,0.00686
2025-09-13 16:08:58.697,0.01079,0.01829,1.02931,1.02953,1.00110,1.46218,0.00634
2025-09-13 16:08:58.705,-0.00221,0.02214,1.00369,1.00394,1.00195,0.10239,0.00587
2025-09-13 16:08:58.714,-0.03685,-0.00362,0.98813,0.98882,0.99801,0.47263,0.00590
2025-09-13 16:08:58.722,-0.00309,0.00570,1.00357,1.00359,0.99968,0.20080,0.00590
2025-09-13 16:08:58.730,0.01611,0.02482,1.03553,1.03595,1.01056,1.30570,0.00672
2025-09-13 16:08:58.744,0.00618,-0.00621,0.99357,0.99361,1.00548,0.61043,0.00573
2025-09-13 16:08:58.747,0.04260,-0.01976,1.03362,1.03469,1.01424,1.05149,0.00732
2025-09-13 16:08:58.756,-0.01241,0.00282,1.03024,1.03032,1.01906,0.57888,0.00966
2025-09-13 16:08:58.764,0.00015,-0.02604,0.96567,0.96602,1.00315,1.90956,0.00899
2025-09-13 16:08:58.772,-0.02348,0.00409,0.97857,0.97886,0.99586,0.87463,0.00908
2025-09-13 16:08:58.781,0.00590,0.00776,1.05067,1.05072,1.01232,1.97487,0.00995
2025-09-13 16:08:58.789,-0.00770,-0.00296,0.97534,0.97538,1.00124,1.33000,0.00993
2025-09-13 16:08:58.798,-0.03633,-0.03677,1.02142,1.02273,1.00768,0.77361,0.01026
2025-09-13 16:08:58.805,-0.01044,0.01558,0.96419,0.96437,0.99469,1.55921,0.00980
2025-09-13 16:08:58.814,0.04510,-0.00845,1.01340,1.01444,1.00061,0.71103,0.00963
